"ID";"Leeftijd";"Regiokenmerken";"Inwoners_1";"Bijstandontvangers_2";"Bijstandsdichtheid_3";"Instroom_4";"Instroom_5";"Uitstroom_6";"Uitstroom_7";"UitstroomNaarWerk_8";"UitstroomNaarWerk_9";"PersonenMetReIntegratievoorziening_10";"WerkNaReIntegratie_11";"WerkNaReIntegratie_12";"PersonenMetBijstandEnReIntegratie_13";"BijstandontvangersMetReIntegratie_14";"ReIntegratieontvangersMetBijstand_15";"WSWWerknemers_16";"WSWDichtheid_17"
"868";"90100";"GM0856 ";"   26540";"     750";"    28.5";"     260";"    26.0";"     200";"    21.0";"     110";"    11.0";"     240";"      80";"    21.5";"     160";"    21.5";"    68.0";"     390";"    14.5"
"869";"90100";"GM0450 ";"    8900";"     150";"    17.0";"      50";"    28.5";"      30";"    17.5";"      10";"     7.0";"      40";"      20";"    17.0";"      30";"    18.0";"    75.0";"      40";"     4.0"
"870";"90100";"GM0451 ";"   19080";"     360";"    19.0";"     140";"    28.0";"     120";"    24.0";"      70";"    15.0";"     310";"     110";"    21.5";"     250";"    68.0";"    80.0";"      60";"     3.5"
"871";"90100";"GM0184 ";"   12640";"     150";"    12.0";"      60";"    31.0";"      40";"    20.0";"      20";"     9.0";"      60";"      20";"    11.0";"      50";"    31.0";"    78.5";"      70";"     5.5"
"872";"90100";"GM0344 ";"  249860";"   11270";"    45.0";"    3230";"    23.0";"    2730";"    19.5";"    1350";"     9.5";"    1340";"     550";"    16.0";"     940";"     8.5";"    70.0";"     830";"     3.5"
"873";"90100";"GM1581 ";"   29940";"     720";"    24.0";"     270";"    29.0";"     160";"    17.0";"      70";"     7.5";"     220";"      50";"    16.5";"     160";"    22.5";"    72.5";"     100";"     3.5"
"874";"90100";"GM0981 ";"    6140";"     330";"    53.5";"      80";"    20.5";"      60";"    15.5";"      30";"     8.0";"     160";"      20";"     9.0";"     120";"    37.0";"    77.5";"      70";"    12.0"
"875";"90100";"GM0994 ";"   10130";"     320";"    31.5";"      80";"    20.5";"      60";"    15.0";"      40";"     9.5";"     120";"      30";"    14.5";"      80";"    23.5";"    61.0";"     100";"     9.5"
"876";"90100";"GM0858 ";"   19090";"     570";"    29.5";"     150";"    22.0";"     130";"    18.5";"      80";"    11.5";"     170";"      60";"    23.5";"     110";"    20.0";"    66.0";"     170";"     9.0"
"877";"90100";"GM0047 ";"   17530";"    1050";"    60.0";"     370";"    27.5";"     260";"    19.5";"     130";"     9.5";"     680";"     200";"    21.5";"     580";"    55.5";"    86.0";"     440";"    25.0"
"878";"90100";"GM0345 ";"   41480";"    1520";"    36.5";"     390";"    20.5";"     370";"    19.5";"     190";"    10.0";"     690";"     100";"    13.0";"     410";"    27.0";"    59.0";"     310";"     7.5"
"879";"90100";"GM0717 ";"   13170";"     240";"    18.0";"     100";"    32.0";"      50";"    17.5";"      30";"     8.5";"      20";"      10";"    38.5";"      10";"     5.0";"    66.5";"      60";"     4.5"
"880";"90100";"GM0860 ";"   25200";"     490";"    19.5";"     160";"    25.0";"     130";"    21.0";"      80";"    12.0";"     310";"      60";"    15.5";"     230";"    46.0";"    71.5";"     310";"    12.5"
"881";"90100";"GM0861 ";"   28860";"     640";"    22.0";"     230";"    28.0";"     150";"    18.0";"      80";"    10.0";"     490";"     120";"    16.5";"     400";"    63.0";"    82.5";"     210";"     7.0"
"882";"90100";"GM0453 ";"   44280";"    1500";"    34.0";"     440";"    23.5";"     370";"    20.0";"     170";"     9.0";"     620";"     160";"    15.0";"     490";"    32.5";"    78.0";"     250";"     5.5"
"883";"90100";"GM0983 ";"   65950";"    3490";"    53.0";"    1070";"    24.5";"     830";"    19.5";"     460";"    11.0";"     200";"      60";"    11.5";"      80";"     2.0";"    38.5";"     680";"    10.5"
"884";"90100";"GM0984 ";"   28590";"     900";"    31.5";"     310";"    25.0";"     290";"    24.0";"     170";"    13.5";"      60";"      20";"    12.0";"      20";"     2.0";"    30.5";"     480";"    17.0"
"885";"90100";"GM0620 ";"   12530";"     310";"    25.0";"     120";"    28.5";"      90";"    23.0";"      50";"    12.5";"     150";"      50";"    19.0";"     130";"    40.0";"    83.5";"      40";"     3.0"
"886";"90100";"GM0622 ";"   45910";"    2800";"    61.0";"     780";"    23.0";"     590";"    17.5";"     250";"     7.5";"    1150";"     250";"    17.0";"     920";"    32.5";"    80.0";"     380";"     8.5"
"887";"90100";"GM0048 ";"    9820";"     360";"    36.5";"     150";"    31.0";"     100";"    22.0";"      50";"    11.0";"     260";"      50";"    12.0";"     210";"    58.0";"    80.5";"     310";"    32.0"
"888";"90100";"GM0096 ";"     750";"      10";"    13.5";"      10";"    45.5";"       0";"       .";"       0";"       .";"      10";"       0";"       .";"       0";"       .";"       .";"       0";"       ."
"889";"90100";"GM0718 ";"   28180";"    2070";"    73.5";"     580";"    22.5";"     450";"    18.0";"     260";"    10.5";"     130";"      60";"    19.0";"      70";"     3.0";"    53.0";"     380";"    13.5"
"890";"90100";"GM0986 ";"    7620";"     130";"    17.0";"      40";"    23.5";"      50";"    29.5";"      30";"    15.5";"     120";"      40";"    21.0";"     100";"    76.5";"    82.5";"      80";"    10.0"
"891";"90100";"GM0626 ";"   15260";"     340";"    22.5";"     120";"    26.0";"     120";"    25.0";"      70";"    14.5";"     290";"      60";"    12.0";"     210";"    61.5";"    72.0";"      60";"     4.0"
"892";"90100";"GM0285 ";"   15100";"     310";"    21.0";"     130";"    31.0";"     100";"    23.0";"      40";"    10.5";"      80";"      20";"    13.0";"      40";"    14.0";"    58.0";"     100";"     6.5"
"893";"90100";"GM0865 ";"   16590";"     310";"    18.5";"     100";"    24.5";"      80";"    19.5";"      40";"    10.5";"     290";"      70";"    17.5";"     200";"    63.5";"    68.0";"     210";"    13.0"
"894";"90100";"GM0866 ";"   10140";"     210";"    21.0";"      60";"    24.0";"      40";"    16.0";"      30";"    11.0";"     100";"      20";"    11.0";"      80";"    38.0";"    80.0";"      60";"     5.5"
"895";"90100";"GM0867 ";"   30630";"     870";"    28.5";"     310";"    27.5";"     260";"    23.0";"     130";"    11.5";"     200";"      80";"    25.5";"     110";"    12.0";"    53.5";"     270";"     9.0"
"896";"90100";"GM0627 ";"   16940";"     380";"    22.5";"     140";"    28.0";"     110";"    22.5";"      60";"    12.5";"     130";"      30";"    19.5";"      70";"    19.5";"    58.5";"     110";"     6.5"
"897";"90100";"GM0289 ";"   27890";"     790";"    28.5";"     300";"    30.0";"     210";"    21.0";"     110";"    11.0";"     500";"     150";"    23.5";"     380";"    48.0";"    77.0";"     170";"     6.0"
"898";"90100";"GM0629 ";"   15140";"     450";"    30.0";"     140";"    25.0";"     100";"    18.0";"      60";"    11.0";"     360";"      80";"    15.0";"     280";"    61.0";"    77.0";"      60";"     3.5"
"899";"90100";"GM0852 ";"   10620";"     160";"    15.5";"      70";"    32.5";"      50";"    23.0";"      30";"    12.0";"      40";"      10";"    14.5";"      20";"    14.5";"    68.5";"      30";"     2.5"
"900";"90100";"GM0988 ";"   31830";"    1110";"    35.0";"     390";"    26.5";"     270";"    18.5";"     150";"    10.5";"    1180";"     230";"    14.5";"     940";"    84.5";"    80.0";"     440";"    13.5"
"901";"90100";"GM0457 ";"   12130";"     430";"    35.0";"     110";"    21.0";"     100";"    18.5";"      50";"     8.5";"     270";"      40";"    12.5";"     210";"    50.0";"    79.5";"      40";"     3.5"
"902";"90100";"GM0870 ";"   17020";"     300";"    17.5";"     110";"    27.0";"     100";"    24.5";"      50";"    13.0";"     110";"      20";"    13.0";"      80";"    28.0";"    77.0";"      80";"     5.0"
"903";"90100";"GM0668 ";"   12380";"     260";"    21.0";"      80";"    22.5";"      80";"    22.5";"      40";"    12.0";"      60";"      20";"    23.5";"      40";"    15.0";"    68.0";"      70";"     5.5"
"904";"90100";"GM1701 ";"   11460";"     250";"    22.0";"     120";"    29.0";"     100";"    26.0";"      50";"    12.5";"     270";"      70";"    16.5";"     200";"    78.5";"    73.5";"     140";"    12.0"
"905";"90100";"GM0293 ";"   10230";"     430";"    42.0";"     120";"    21.5";"     130";"    23.0";"      70";"    12.0";"     130";"      50";"    25.0";"      90";"    20.5";"    70.0";"     120";"    11.5"
"906";"90100";"GM1783 ";"   68900";"    1420";"    20.5";"     400";"    23.0";"     340";"    19.5";"     180";"    10.5";"     540";"     180";"    27.0";"     420";"    30.0";"    78.0";"     340";"     5.0"
"907";"90100";"GM0098 ";"   15980";"     590";"    37.0";"     230";"    30.0";"     160";"    21.5";"     100";"    12.5";"     480";"     130";"    22.0";"     390";"    66.0";"    80.0";"     210";"    13.5"
"908";"90100";"GM0614 ";"    8750";"     150";"    17.0";"      60";"    33.0";"      50";"    24.5";"      20";"    10.5";"      50";"      20";"    25.0";"      30";"    21.5";"    62.5";"      20";"     2.5"
"909";"90100";"GM0189 ";"   15180";"     240";"    16.0";"      80";"    24.5";"      70";"    21.0";"      40";"    13.5";"     110";"      40";"    24.0";"      60";"    25.5";"    59.0";"     110";"     7.0"
"910";"90100";"GM0296 ";"   26370";"     800";"    30.5";"     240";"    24.0";"     160";"    16.0";"     100";"    10.5";"      70";"      40";"    25.0";"      40";"     5.0";"    57.0";"     240";"     9.0"
"911";"90100";"GM1696 ";"   14350";"     250";"    17.5";"     100";"    30.5";"      60";"    19.5";"      40";"    12.0";"      70";"      20";"    18.0";"      50";"    21.0";"    71.0";"      30";"     2.0"
"912";"90100";"GM0352 ";"   15580";"     280";"    18.0";"      80";"    22.5";"      80";"    21.5";"      50";"    12.5";"     100";"      40";"    29.0";"      70";"    25.5";"    69.0";"      60";"     4.0"
"913";"90100";"GM0053 ";"    8390";"     290";"    34.5";"     110";"    28.5";"      90";"    23.5";"      50";"    13.5";"     300";"      50";"    14.0";"     250";"    86.0";"    83.5";"      80";"    10.0"
"914";"90100";"GM0294 ";"   18290";"     680";"    37.0";"     290";"    30.0";"     220";"    23.0";"     120";"    12.5";"     760";"     150";"    16.0";"     580";"    85.5";"    76.0";"     310";"    17.0"
"915";"90100";"GM0873 ";"   13750";"     330";"    23.5";"     120";"    30.5";"      70";"    16.5";"      40";"     8.5";"      80";"      30";"    25.0";"      60";"    19.5";"    77.0";"     110";"     8.0"
"916";"90100";"GM0632 ";"   33150";"     610";"    18.5";"     260";"    33.0";"     180";"    24.0";"     100";"    13.0";"     290";"     100";"    21.5";"     230";"    38.0";"    81.0";"     280";"     8.5"
"917";"90100";"GM1690 ";"   14800";"     240";"    16.0";"     100";"    29.0";"      90";"    26.5";"      50";"    14.5";"     260";"      50";"    10.5";"     210";"    88.0";"    81.5";"     110";"     7.5"
"918";"90100";"GM0880 ";"   10030";"     220";"    22.0";"      80";"    27.0";"      70";"    22.5";"      40";"    12.5";"      40";"      20";"    40.5";"      30";"    13.5";"    73.0";"      20";"     2.5"
"919";"90100";"GM0351 ";"    7840";"     130";"    17.0";"      40";"    22.5";"      40";"    23.0";"      20";"    10.5";"      50";"      10";"    22.0";"      40";"    29.5";"    81.5";"      20";"     2.5"
"920";"90100";"GM0874 ";"    9310";"     170";"    18.0";"      60";"    28.0";"      50";"    22.0";"      20";"    10.5";"      70";"      10";"     8.5";"      60";"    34.5";"    83.0";"      50";"     5.5"
"921";"90100";"GM0479 ";"  101380";"    4450";"    44.0";"    1220";"    22.0";"    1110";"    20.0";"     550";"    10.0";"    1240";"     500";"    23.0";"     900";"    20.0";"    72.5";"     460";"     4.5"
"922";"90100";"GM0297 ";"   17680";"     390";"    22.0";"     140";"    29.0";"      80";"    16.0";"      50";"    10.0";"     160";"      30";"    14.5";"     130";"    35.0";"    86.5";"     160";"     9.0"
"923";"90100";"GM0473 ";"   10440";"     420";"    40.0";"     130";"    24.5";"     100";"    19.0";"      40";"     7.5";"       .";"       .";"       .";"       .";"       .";"       .";"      30";"     3.0"
"924";"90100";"GM0707 ";"    8790";"     120";"    13.5";"      40";"    32.5";"      30";"    19.5";"      10";"     9.5";"      80";"      10";"    14.5";"      50";"    46.0";"    69.0";"      30";"     4.0"
"925";"90100";"GM0050 ";"   15680";"     310";"    20.0";"     140";"    33.5";"      90";"    21.0";"      50";"    11.5";"     140";"      50";"    20.5";"     100";"    33.0";"    74.5";"      20";"     1.5"
"926";"90100";"GM0355 ";"   39220";"    1490";"    38.0";"     500";"    25.5";"     430";"    21.5";"     210";"    10.5";"     610";"     210";"    23.0";"     460";"    31.0";"    76.0";"     210";"     5.5"
"927";"90100";"GM0299 ";"   20080";"     700";"    35.0";"     210";"    23.5";"     180";"    20.0";"     100";"    11.0";"     200";"      70";"    20.5";"     150";"    21.0";"    75.0";"     160";"     8.0"
"928";"90100";"GM0637 ";"   82740";"    3540";"    43.0";"    1390";"    29.5";"    1120";"    24.0";"     630";"    13.5";"    1460";"     530";"    21.5";"     970";"    27.5";"    66.5";"     350";"     4.5"
"929";"90100";"GM0638 ";"    5450";"      60";"    11.5";"      20";"    21.5";"      20";"    28.0";"      10";"    15.0";"      30";"      10";"    25.0";"      20";"    25.0";"    55.0";"      30";"     5.0"
"930";"90100";"GM0056 ";"   11670";"     230";"    20.0";"     100";"    31.0";"      80";"    26.0";"      50";"    14.5";"     130";"      40";"    24.0";"      90";"    38.0";"    66.5";"      80";"     6.5"
"931";"90100";"GM1892 ";"   27070";"     610";"    22.5";"     200";"    27.0";"     150";"    19.5";"      80";"    10.0";"     340";"      60";"    11.0";"     260";"    43.0";"    77.5";"      90";"     3.5"
"932";"90100";"GM0879 ";"   14390";"     240";"    16.5";"      90";"    28.5";"      60";"    17.5";"      20";"     7.0";"      80";"      30";"    19.0";"      60";"    24.5";"    74.5";"     100";"     7.0"
"933";"90100";"GM0301 ";"   30550";"    1700";"    55.5";"     480";"    22.5";"     380";"    17.5";"     210";"     9.5";"     670";"     220";"    21.5";"     550";"    32.0";"    81.5";"     490";"    16.0"
"934";"90100";"GM1896 ";"   14120";"     230";"    16.0";"      90";"    30.5";"      70";"    22.5";"      40";"    14.0";"     180";"      50";"    20.0";"     130";"    57.0";"    73.5";"      60";"     4.0"
"935";"90100";"GM0642 ";"   27700";"    1190";"    43.0";"     350";"    23.0";"     340";"    22.5";"     180";"    12.0";"     270";"      50";"    14.0";"     170";"    14.0";"    62.0";"     160";"     6.0"
"936";"90100";"GM0193 ";"   84370";"    3760";"    44.5";"    1010";"    22.0";"     850";"    18.5";"     490";"    10.5";"     720";"     570";"    39.5";"     490";"    13.0";"    68.0";"     630";"     7.5"
"937";"90100";"AM01   ";"  491720";"   26220";"    53.5";"    8810";"    26.0";"    7010";"    20.5";"    3770";"    11.0";"   11410";"    2840";"    16.0";"    9070";"    34.5";"    79.5";"    6630";"    13.5"
"938";"90100";"AM02   ";"  412230";"   20340";"    49.5";"    6510";"    25.0";"    5230";"    20.0";"    2780";"    10.5";"    7260";"    2030";"    18.5";"    5680";"    28.0";"    78.5";"    4220";"    10.5"
"939";"90100";"AM03   ";"  177390";"    7670";"    43.5";"    2530";"    25.0";"    2150";"    21.0";"    1200";"    12.0";"    4710";"    1400";"    19.0";"    3870";"    50.5";"    82.5";"    2550";"    14.5"
"940";"90100";"AM05   ";"  404950";"   18080";"    44.5";"    5480";"    24.0";"    4590";"    20.0";"    2370";"    10.5";"    7430";"    1720";"    17.0";"    5880";"    32.5";"    79.0";"    4300";"    10.5"
"941";"90100";"AM06   ";"  387800";"   13200";"    34.0";"    4430";"    26.0";"    3610";"    21.0";"    1770";"    10.5";"    6860";"    1890";"    13.5";"    5310";"    40.0";"    77.5";"    3720";"     9.5"
"942";"90100";"AM07   ";"  257560";"   12980";"    50.5";"    3800";"    24.0";"    2890";"    18.0";"    1500";"     9.5";"    3410";"     880";"    16.5";"    2520";"    19.5";"    74.0";"    2600";"    10.0"
"943";"90100";"AM08   ";"  217050";"   10620";"    49.0";"    3180";"    24.5";"    2270";"    17.5";"    1220";"     9.5";"    1060";"     410";"    18.0";"     560";"     5.5";"    52.5";"    1940";"     9.0"
"944";"90100";"AM09   ";"  188770";"    5070";"    27.0";"    1760";"    26.5";"    1400";"    21.0";"     710";"    10.5";"    3500";"     870";"    17.0";"    2570";"    51.0";"    73.5";"    2320";"    12.5"
"945";"90100";"AM10   ";"  149110";"    4010";"    27.0";"    1220";"    24.0";"    1010";"    19.5";"     570";"    11.0";"    1310";"     250";"    14.0";"    1010";"    25.5";"    77.0";"    1190";"     8.0"
"946";"90100";"AM11   ";"  262550";"   10810";"    41.0";"    3700";"    26.0";"    3000";"    21.0";"    1590";"    11.0";"    4660";"    1360";"    18.0";"    3530";"    32.5";"    76.0";"    1220";"     4.5"
